ID_Funcionario,Demitido,Idade,Faixa_Etaria,Genero,Estado_Civil,Maior_de_18,Distancia_de_Casa,Faixa_Distancia_de_Casa,Escolaridade,Area_de_Formacao,Departamento,Cargo,Nivel_do_Cargo,Renda_Mensal,Razão_salarial,Percentual_Aumento_Salario,StockOptionLevel,Valor_Hora,Valor_Diaria,Valor_Mensal,Hora_Extra,Viagens_a_Negocio,Envolvimento_com_Trabalho,Avaliacao_Desempenho,Treinamentos_Ano_Passado,Satisfacao_com_Ambiente,Satisfacao_com_Trabalho,Satisfacao_Relacionamento,Equilibrio_Vida_Trabalho,Satisfação_geral,Numero_de_Empresas_Anteriores,Total_Anos_Trabalhados,Anos_na_Empresa,Faixa_de_tempo_empresa,Anos_no_Cargo_Atual,Anos_Desde_Ultima_Promocao,Anos_com_Gerente_Atual,Contagem_de_Funcionarios,Horas_Padrao
138,No,34,Adulto,Female,Single,Y,6,Próxima,4,Other,Research & Development,Research Scientist,2,4809,1.3522418990469967,14,0,41,665,12482,No,Travel_Rarely,3,3,3,1,3,3,3,10,1,16,16,Muito experiente,13,2,10,1,80
139,No,37,Adulto,Male,Divorced,Y,2,Muito próxima,2,Life Sciences,Research & Development,Healthcare Representative,2,5163,1.25952572003041,14,1,100,1040,15850,No,Non-Travel,2,3,2,3,4,4,4,15,5,17,1,Recém contratado,0,0,0,1,80
140,No,59,Maduro,Female,Married,Y,2,Muito próxima,4,Human Resources,Human Resources,Manager,5,18844,0.34509293634668897,21,1,32,1420,21922,No,Non-Travel,2,4,3,3,4,4,3,14,9,30,3,Inicio de carreira,2,2,2,1,80
141,No,50,Maduro,Female,Married,Y,1,Muito próxima,3,Life Sciences,Research & Development,Research Director,5,18172,0.3578544624981844,19,0,73,1115,9755,Yes,Travel_Frequently,3,3,1,1,2,1,2,6,3,28,8,Funcionário estabelecido,3,0,7,1,80
142,Yes,25,Jovem,Male,Single,Y,5,Muito próxima,3,Marketing,Sales,Sales Executive,2,5744,1.1321259213992003,11,0,46,240,26959,Yes,Travel_Rarely,2,3,1,3,3,4,3,13,1,6,6,Funcionário estabelecido,4,0,3,1,80
143,No,25,Jovem,Male,Married,Y,7,Próxima,1,Medical,Research & Development,Research Scientist,1,2889,2.250928104021117,11,2,64,1280,26897,No,Travel_Rarely,2,3,2,4,4,3,3,14,1,2,2,Inicio de carreira,2,2,1,1,80
144,No,22,Jovem,Female,Single,Y,15,Moderada,3,Medical,Research & Development,Laboratory Technician,1,2871,2.2650405059272054,15,0,59,534,23785,No,Travel_Rarely,3,3,5,2,4,3,3,12,1,1,0,Recém contratado,0,0,0,1,80
145,No,51,Maduro,Female,Single,Y,1,Muito próxima,4,Medical,Research & Development,Healthcare Representative,3,7484,0.8689111828590336,20,0,30,1456,25796,No,Travel_Frequently,2,4,1,1,1,3,2,7,3,23,13,Experiente,12,12,8,1,80
147,Yes,34,Adulto,Male,Single,Y,7,Próxima,3,Life Sciences,Research & Development,Laboratory Technician,2,6074,1.070617598372902,24,0,66,658,22887,Yes,Travel_Frequently,1,4,3,1,3,4,3,11,1,9,9,Funcionário estabelecido,7,0,6,1,80
148,No,54,Maduro,Female,Single,Y,26,Muito distantew,3,Human Resources,Human Resources,Manager,4,17328,0.3752845852098919,12,0,30,142,13871,Yes,Non-Travel,4,3,3,4,4,3,3,14,2,23,5,Funcionário estabelecido,3,4,4,1,80
150,No,24,Jovem,Male,Married,Y,18,Distante,1,Life Sciences,Research & Development,Laboratory Technician,1,2774,2.3442434363795988,12,1,52,1127,13257,No,Travel_Rarely,3,3,2,2,3,3,3,11,0,6,5,Funcionário estabelecido,3,1,2,1,80
151,No,34,Adulto,Female,Divorced,Y,6,Próxima,4,Life Sciences,Research & Development,Research Scientist,2,4505,1.443491962822865,15,1,45,1031,15000,No,Travel_Rarely,2,3,3,3,2,3,3,11,6,12,1,Recém contratado,0,0,0,1,80
152,No,37,Adulto,Male,Single,Y,3,Muito próxima,3,Life Sciences,Sales,Sales Executive,3,7428,0.8754619402957737,12,0,87,1189,14506,No,Travel_Rarely,3,3,3,3,4,1,3,11,2,12,5,Funcionário estabelecido,3,1,3,1,80
153,No,34,Adulto,Female,Single,Y,5,Muito próxima,3,Medical,Research & Development,Manager,3,11631,0.559103369660133,12,0,45,1354,5615,No,Travel_Rarely,2,3,6,3,1,4,3,11,2,14,11,Experiente,10,5,8,1,80
154,No,36,Adulto,Female,Married,Y,11,Moderada,2,Technical Degree,Sales,Sales Executive,3,9738,0.6677892064609783,14,1,92,1467,22952,No,Travel_Frequently,3,3,6,2,4,3,3,12,0,10,9,Funcionário estabelecido,7,2,8,1,80
155,No,36,Adulto,Female,Divorced,Y,3,Muito próxima,2,Life Sciences,Research & Development,Laboratory Technician,1,2835,2.2938029250500906,22,1,39,922,2561,No,Travel_Rarely,3,4,2,1,4,1,3,9,5,7,1,Recém contratado,0,0,0,1,80
158,No,43,Adulto,Male,Married,Y,26,Muito distantew,2,Life Sciences,Sales,Manager,4,16959,0.38345016171454727,12,2,92,394,19494,Yes,Travel_Frequently,3,3,3,3,4,4,4,15,1,25,25,Veterano,12,4,12,1,80
159,No,30,Adulto,Male,Divorced,Y,23,Muito distantew,3,Life Sciences,Research & Development,Research Scientist,1,2613,2.4886840001978596,25,3,96,1312,22310,No,Travel_Frequently,1,4,2,1,3,3,2,9,1,10,10,Experiente,7,0,9,1,80
160,No,33,Adulto,Male,Married,Y,22,Muito distantew,2,Marketing,Sales,Sales Executive,2,6146,1.0580753811449735,13,1,95,750,15480,No,Non-Travel,3,3,2,3,2,1,4,10,0,8,7,Funcionário estabelecido,7,0,7,1,80
161,Yes,56,Maduro,Female,Married,Y,14,Moderada,4,Life Sciences,Research & Development,Research Scientist,1,4963,1.3102823478776964,18,3,72,441,4510,Yes,Travel_Rarely,3,3,2,2,2,1,3,8,9,7,5,Funcionário estabelecido,4,4,3,1,80
162,No,51,Maduro,Male,Single,Y,6,Próxima,3,Life Sciences,Research & Development,Research Director,5,19537,0.33285209052142123,13,0,51,684,6462,No,Travel_Rarely,3,3,5,1,3,3,3,10,7,23,20,Veterano,18,15,15,1,80
163,Yes,31,Adulto,Male,Married,Y,6,Próxima,4,Life Sciences,Sales,Sales Executive,2,6172,1.0536181614577134,18,0,76,249,20739,Yes,Travel_Rarely,1,3,3,2,3,2,2,9,4,12,7,Funcionário estabelecido,7,7,7,1,80
164,No,26,Jovem,Female,Married,Y,6,Próxima,3,Other,Research & Development,Research Scientist,1,2368,2.746170309339952,19,0,46,841,23300,No,Travel_Rarely,2,3,3,3,2,3,2,10,1,5,5,Funcionário estabelecido,4,4,3,1,80
165,Yes,58,Maduro,Female,Married,Y,23,Muito distantew,4,Medical,Research & Development,Healthcare Representative,3,10312,0.6306178522611527,12,1,94,147,3465,No,Travel_Rarely,3,3,3,4,4,4,2,14,1,40,40,Veterano,10,15,6,1,80
167,Yes,19,Jovem,Male,Single,Y,22,Muito distantew,1,Marketing,Sales,Sales Representative,1,1675,3.882347040308661,19,0,50,528,26820,Yes,Travel_Rarely,3,3,2,4,3,4,2,13,1,0,0,Recém contratado,0,0,0,1,80
169,No,22,Jovem,Male,Married,Y,2,Muito próxima,1,Technical Degree,Research & Development,Laboratory Technician,1,2523,2.577459886055096,14,1,100,594,19299,No,Travel_Rarely,3,3,2,3,4,3,3,13,0,3,2,Inicio de carreira,1,2,1,1,80
170,No,49,Maduro,Female,Married,Y,20,Distante,4,Medical,Research & Development,Manufacturing Director,2,6567,0.9902438392747079,14,0,96,470,5549,No,Travel_Rarely,3,3,2,3,1,3,2,9,1,16,15,Muito experiente,11,5,11,1,80
171,No,43,Adulto,Female,Single,Y,28,Muito distantew,3,Medical,Research & Development,Research Scientist,1,4739,1.3722159300521222,12,0,72,957,16090,No,Travel_Frequently,4,3,2,2,3,4,3,12,4,18,3,Inicio de carreira,2,1,2,1,80
174,No,50,Maduro,Female,Single,Y,12,Moderada,3,Marketing,Sales,Sales Executive,3,9208,0.7062262481013257,11,0,77,809,6645,No,Travel_Frequently,3,3,3,3,4,4,3,14,4,16,2,Inicio de carreira,2,2,1,1,80
175,Yes,31,Adulto,Female,Married,Y,20,Distante,3,Life Sciences,Sales,Sales Executive,2,4559,1.4263942295496834,11,1,71,542,24788,Yes,Travel_Rarely,1,3,2,2,3,3,3,11,3,4,2,Inicio de carreira,2,2,2,1,80
176,No,41,Adulto,Male,Divorced,Y,9,Próxima,1,Life Sciences,Sales,Sales Executive,3,8189,0.7941056652237156,13,1,96,802,21196,Yes,Travel_Rarely,3,3,2,3,3,3,3,12,3,12,9,Funcionário estabelecido,7,0,7,1,80
177,No,26,Jovem,Female,Married,Y,25,Muito distantew,1,Life Sciences,Human Resources,Human Resources,1,2942,2.210377733690349,23,1,61,1355,8916,No,Travel_Rarely,3,4,3,3,3,4,3,13,1,8,8,Funcionário estabelecido,7,5,7,1,80
178,No,36,Adulto,Male,Divorced,Y,6,Próxima,2,Medical,Research & Development,Manufacturing Director,2,4941,1.3161164324057897,20,2,84,216,2819,No,Travel_Rarely,3,4,0,2,2,4,3,11,6,7,3,Inicio de carreira,2,0,1,1,80
179,Yes,51,Maduro,Male,Single,Y,8,Próxima,4,Life Sciences,Research & Development,Manufacturing Director,3,10650,0.6106038772316439,15,0,53,1150,25150,No,Travel_Frequently,1,3,2,1,4,4,3,12,2,18,4,Inicio de carreira,2,0,3,1,80
182,No,39,Adulto,Female,Married,Y,4,Muito próxima,4,Life Sciences,Sales,Sales Executive,2,5902,1.101818246783634,14,1,47,1329,14590,No,Travel_Rarely,2,3,1,4,3,3,4,14,4,17,15,Muito experiente,11,5,9,1,80
183,No,25,Jovem,Male,Married,Y,28,Muito distantew,3,Life Sciences,Sales,Sales Executive,2,8639,0.7527412076070155,18,0,41,959,24835,No,Travel_Rarely,2,3,3,1,3,4,3,11,2,6,2,Inicio de carreira,2,2,2,1,80
184,No,30,Adulto,Male,Married,Y,9,Próxima,3,Human Resources,Human Resources,Human Resources,2,6347,1.0245677158526874,19,0,48,1240,13982,Yes,Travel_Rarely,3,3,2,3,4,4,1,12,0,12,11,Experiente,9,4,7,1,80
190,Yes,32,Adulto,Female,Single,Y,9,Próxima,3,Medical,Research & Development,Laboratory Technician,1,4200,1.5483169744088112,22,0,41,1033,10224,No,Travel_Rarely,3,4,2,1,1,1,4,7,7,10,5,Funcionário estabelecido,4,0,4,1,80
192,No,45,Maduro,Male,Single,Y,29,Muito distantew,3,Medical,Research & Development,Research Scientist,1,3452,1.883815554031578,13,0,83,1316,9752,No,Travel_Rarely,3,3,2,3,4,2,2,11,5,9,6,Funcionário estabelecido,5,0,3,1,80
193,No,38,Adulto,Female,Single,Y,3,Muito próxima,5,Technical Degree,Research & Development,Research Scientist,2,4317,1.5063542489036383,20,0,32,364,2302,Yes,Travel_Rarely,3,4,2,4,3,2,3,12,3,19,3,Inicio de carreira,2,2,2,1,80
194,No,30,Adulto,Female,Single,Y,18,Distante,3,Life Sciences,Research & Development,Research Scientist,1,2632,2.4707185761842734,14,0,75,438,23910,No,Travel_Rarely,3,3,4,1,3,3,2,9,1,5,5,Funcionário estabelecido,4,0,4,1,80
195,No,32,Adulto,Male,Divorced,Y,9,Próxima,2,Medical,Sales,Sales Executive,2,4668,1.393087252038776,17,3,35,689,22812,No,Travel_Frequently,1,3,2,4,4,4,4,16,0,9,8,Funcionário estabelecido,7,0,7,1,80
197,No,30,Adulto,Female,Divorced,Y,5,Muito próxima,3,Technical Degree,Research & Development,Research Scientist,1,3204,2.0296289926707263,14,1,84,201,10415,No,Travel_Rarely,3,3,3,4,1,4,3,12,5,8,3,Inicio de carreira,2,2,2,1,80
198,No,30,Adulto,Male,Single,Y,2,Muito próxima,1,Medical,Research & Development,Laboratory Technician,1,2720,2.3907835634253702,13,0,35,1427,11162,No,Travel_Rarely,2,3,3,2,4,4,3,13,0,6,5,Funcionário estabelecido,3,1,2,1,80
199,No,41,Adulto,Male,Divorced,Y,10,Próxima,3,Life Sciences,Research & Development,Manager,4,17181,0.3784955062287997,13,1,91,857,12888,No,Travel_Frequently,2,3,2,4,1,2,2,9,4,21,7,Funcionário estabelecido,6,7,7,1,80
200,No,41,Adulto,Male,Married,Y,9,Próxima,4,Life Sciences,Research & Development,Laboratory Technician,1,2238,2.905688691920021,21,1,94,933,6961,No,Travel_Rarely,3,4,2,3,1,4,3,11,2,7,5,Funcionário estabelecido,0,1,4,1,80
201,No,19,Jovem,Female,Single,Y,3,Muito próxima,1,Medical,Research & Development,Laboratory Technician,1,1483,4.384984013834799,14,0,79,1181,16102,No,Travel_Rarely,3,3,3,2,2,4,3,11,1,1,1,Recém contratado,0,0,0,1,80
202,No,40,Adulto,Female,Divorced,Y,26,Muito distantew,3,Medical,Research & Development,Research Scientist,2,5605,1.1602018363099031,11,1,54,1395,8504,No,Travel_Frequently,3,3,2,2,2,1,3,8,1,20,20,Veterano,7,2,13,1,80
204,No,35,Adulto,Male,Married,Y,1,Muito próxima,5,Marketing,Sales,Sales Executive,3,7295,0.8914230695705287,13,2,94,662,11439,No,Travel_Rarely,3,3,3,3,2,1,3,9,1,10,10,Experiente,8,0,6,1,80
205,No,53,Maduro,Male,Married,Y,6,Próxima,2,Marketing,Sales,Sales Representative,2,2306,2.8200048970151808,20,1,34,1436,16047,Yes,Travel_Rarely,3,4,3,2,3,4,1,10,2,13,7,Funcionário estabelecido,7,4,5,1,80
206,No,45,Maduro,Male,Divorced,Y,9,Próxima,3,Life Sciences,Research & Development,Laboratory Technician,2,2348,2.769561879266187,18,1,60,194,10901,No,Travel_Rarely,3,3,2,2,2,3,1,8,8,20,17,Muito experiente,9,0,15,1,80
207,No,32,Adulto,Female,Single,Y,8,Próxima,3,Marketing,Sales,Sales Executive,3,8998,0.7227085232848418,14,0,43,967,15589,No,Travel_Frequently,3,3,2,2,4,4,3,13,1,9,9,Funcionário estabelecido,8,3,7,1,80
208,No,29,Jovem,Male,Married,Y,1,Muito próxima,1,Technical Degree,Research & Development,Manufacturing Director,2,4319,1.50565670120792,13,1,41,1496,26283,No,Non-Travel,3,3,1,4,3,1,3,11,1,10,10,Experiente,7,0,9,1,80
211,No,51,Maduro,Male,Married,Y,7,Próxima,4,Medical,Research & Development,Manufacturing Director,2,6132,1.0604910783621995,17,0,34,1169,13983,No,Travel_Rarely,2,3,2,2,3,3,3,11,2,10,1,Recém contratado,0,0,0,1,80
214,No,58,Maduro,Female,Married,Y,9,Próxima,3,Medical,Research & Development,Research Scientist,1,3346,1.943494110136583,20,1,75,1145,11873,Yes,Travel_Rarely,2,4,3,2,2,2,2,8,4,9,1,Recém contratado,0,0,0,1,80
215,No,40,Adulto,Male,Married,Y,4,Muito próxima,4,Marketing,Sales,Sales Executive,3,10855,0.5990724359757722,11,1,67,630,8552,No,Travel_Rarely,2,3,2,3,4,1,2,10,7,15,12,Experiente,11,2,11,1,80
216,No,34,Adulto,Female,Married,Y,2,Muito próxima,4,Marketing,Sales,Sales Representative,1,2231,2.9148055995145707,18,1,75,303,11314,No,Travel_Frequently,3,3,3,3,3,4,3,13,6,6,4,Inicio de carreira,3,1,2,1,80
217,No,22,Jovem,Male,Married,Y,19,Distante,1,Medical,Research & Development,Research Scientist,1,2323,2.799367753989241,24,2,80,1256,11992,No,Travel_Rarely,3,4,6,3,4,1,3,11,1,2,2,Inicio de carreira,2,2,2,1,80
218,No,27,Jovem,Male,Divorced,Y,9,Próxima,3,Medical,Research & Development,Research Scientist,1,2024,3.2129107176467424,18,1,57,691,5970,No,Non-Travel,3,3,1,4,2,4,1,11,6,6,2,Inicio de carreira,2,2,2,1,80
221,No,28,Jovem,Male,Married,Y,21,Muito distantew,3,Medical,Research & Development,Research Scientist,1,2713,2.3969521903859223,11,1,42,440,6672,No,Travel_Rarely,3,3,2,3,4,3,1,11,1,5,5,Funcionário estabelecido,2,0,2,1,80
223,No,57,Maduro,Male,Divorced,Y,24,Muito distantew,2,Life Sciences,Research & Development,Healthcare Representative,3,9439,0.6889428215401003,16,1,83,334,23402,Yes,Travel_Rarely,4,3,2,3,4,2,1,10,3,12,5,Funcionário estabelecido,3,1,4,1,80
224,No,27,Jovem,Male,Divorced,Y,3,Muito próxima,3,Medical,Research & Development,Research Scientist,1,2566,2.534267845875685,15,1,79,1450,25326,Yes,Non-Travel,2,3,2,3,3,4,2,12,1,1,1,Recém contratado,1,0,1,1,80
226,No,50,Maduro,Female,Single,Y,11,Moderada,3,Life Sciences,Research & Development,Manager,5,19926,0.3263540747022487,15,0,53,1452,17053,No,Travel_Rarely,3,3,5,3,2,2,3,10,3,21,5,Funcionário estabelecido,4,4,4,1,80
227,No,41,Adulto,Male,Divorced,Y,14,Moderada,3,Life Sciences,Research & Development,Research Scientist,1,2451,2.6531747419490035,12,1,56,465,4609,No,Travel_Rarely,3,3,2,1,3,1,3,8,4,13,9,Funcionário estabelecido,8,1,8,1,80
228,No,30,Adulto,Female,Married,Y,5,Muito próxima,3,Life Sciences,Sales,Sales Executive,3,9419,0.6904057004477128,12,1,41,1339,8053,No,Travel_Rarely,3,3,2,2,4,3,3,12,2,12,10,Experiente,9,7,4,1,80
230,No,38,Adulto,Female,Single,Y,1,Muito próxima,4,Life Sciences,Sales,Sales Executive,2,8686,0.7486681202529366,22,0,59,702,12930,No,Travel_Rarely,2,4,2,1,4,3,4,12,4,12,8,Funcionário estabelecido,3,0,7,1,80
231,No,32,Adulto,Male,Single,Y,6,Próxima,5,Life Sciences,Research & Development,Research Scientist,1,3038,2.14053037936702,20,0,43,120,12430,No,Travel_Rarely,3,4,2,3,3,1,3,10,3,8,5,Funcionário estabelecido,4,1,4,1,80
233,No,27,Jovem,Male,Married,Y,17,Distante,3,Technical Degree,Research & Development,Research Scientist,1,3058,2.126530834701441,16,1,51,1157,13364,Yes,Travel_Rarely,3,3,3,3,2,4,2,11,0,6,5,Funcionário estabelecido,2,1,1,1,80
235,Yes,19,Jovem,Female,Single,Y,1,Muito próxima,1,Technical Degree,Sales,Sales Representative,1,2325,2.7969596957062395,21,0,100,602,20989,No,Travel_Frequently,1,4,5,3,1,1,4,9,0,1,0,Recém contratado,0,0,0,1,80
238,No,36,Adulto,Male,Single,Y,3,Muito próxima,2,Medical,Research & Development,Laboratory Technician,1,2088,3.1144306956499075,12,0,30,1480,15062,No,Travel_Frequently,3,3,3,4,2,3,2,11,4,13,8,Funcionário estabelecido,7,7,2,1,80
239,No,30,Adulto,Male,Divorced,Y,9,Próxima,3,Medical,Research & Development,Laboratory Technician,2,3072,2.1168396134495464,11,2,66,111,11012,No,Non-Travel,3,3,4,3,1,3,3,10,1,12,12,Experiente,9,6,10,1,80
240,No,45,Maduro,Female,Divorced,Y,4,Muito próxima,2,Life Sciences,Sales,Sales Executive,2,5006,1.2990274255926901,11,1,30,1268,6319,Yes,Travel_Rarely,3,3,3,3,1,1,4,9,4,9,5,Funcionário estabelecido,4,0,3,1,80
241,No,56,Maduro,Female,Divorced,Y,8,Próxima,3,Life Sciences,Research & Development,Research Scientist,1,4257,1.5275854574857897,18,1,67,713,13939,Yes,Travel_Rarely,3,3,3,3,1,3,3,10,4,19,2,Inicio de carreira,2,2,2,1,80
242,No,33,Adulto,Male,Single,Y,2,Muito próxima,3,Life Sciences,Research & Development,Research Scientist,1,2500,2.6011725170068027,14,0,90,134,10515,No,Travel_Rarely,3,3,2,3,4,1,4,12,0,4,3,Inicio de carreira,1,0,2,1,80
243,Yes,19,Jovem,Male,Single,Y,2,Muito próxima,3,Life Sciences,Research & Development,Laboratory Technician,1,1102,5.901026581231404,22,0,47,303,9241,No,Travel_Rarely,2,4,3,2,4,3,2,11,1,1,1,Recém contratado,0,1,0,1,80
244,No,46,Maduro,Female,Divorced,Y,1,Muito próxima,2,Marketing,Sales,Sales Executive,3,10453,0.6221114792420365,25,3,92,526,2137,No,Travel_Rarely,3,4,2,2,1,3,3,9,1,24,24,Veterano,13,15,7,1,80
245,No,38,Adulto,Female,Single,Y,9,Próxima,2,Life Sciences,Research & Development,Laboratory Technician,1,2288,2.8421902502259644,12,0,75,1380,6319,No,Travel_Rarely,3,3,3,3,4,3,3,13,1,2,2,Inicio de carreira,2,2,1,1,80
246,No,31,Adulto,Female,Married,Y,12,Moderada,1,Medical,Research & Development,Research Scientist,1,3929,1.6551110441631476,23,1,95,140,6984,Yes,Travel_Rarely,3,4,0,3,4,3,3,13,8,7,4,Inicio de carreira,2,0,2,1,80
247,No,34,Adulto,Female,Single,Y,27,Muito distantew,2,Medical,Research & Development,Research Scientist,1,2311,2.813903631552145,15,0,95,629,5711,No,Travel_Rarely,3,3,3,4,2,4,3,13,2,9,3,Inicio de carreira,2,1,2,1,80
248,Yes,41,Adulto,Female,Single,Y,20,Distante,2,Marketing,Sales,Sales Representative,1,3140,2.070997226916244,22,0,70,1356,21728,Yes,Travel_Rarely,3,4,5,2,2,4,2,10,1,4,4,Inicio de carreira,3,0,2,1,80
249,No,50,Maduro,Male,Married,Y,1,Muito próxima,3,Medical,Research & Development,Laboratory Technician,1,3690,1.762312003392143,15,1,86,328,3425,No,Travel_Rarely,2,3,2,3,3,4,2,12,2,5,3,Inicio de carreira,2,0,2,1,80
250,No,53,Maduro,Female,Divorced,Y,13,Moderada,2,Medical,Research & Development,Manufacturing Director,2,4450,1.4613328747229228,11,2,57,1084,26250,No,Travel_Rarely,4,3,3,4,1,3,3,11,1,5,4,Inicio de carreira,2,1,3,1,80
252,No,33,Adulto,Female,Married,Y,14,Moderada,3,Medical,Research & Development,Research Scientist,1,2756,2.359554169998914,13,1,72,931,4673,No,Travel_Rarely,3,3,5,4,2,4,3,13,1,8,8,Funcionário estabelecido,7,1,6,1,80
253,No,40,Adulto,Female,Married,Y,4,Muito próxima,1,Medical,Research & Development,Manager,5,19033,0.34166612160547505,14,1,46,989,6499,No,Travel_Rarely,3,3,2,4,3,2,3,12,1,21,20,Veterano,8,9,9,1,80
254,No,55,Maduro,Male,Single,Y,14,Moderada,4,Medical,Research & Development,Research Director,5,18722,0.34734169920505326,11,0,61,692,13339,No,Travel_Rarely,4,3,3,3,2,4,3,12,8,36,24,Veterano,15,2,15,1,80
256,No,34,Adulto,Male,Married,Y,2,Muito próxima,1,Life Sciences,Research & Development,Manufacturing Director,2,9547,0.6811491874428623,17,0,45,1069,14074,No,Travel_Frequently,2,3,2,4,3,3,2,12,1,10,10,Experiente,9,1,9,1,80
258,No,51,Maduro,Female,Single,Y,3,Muito próxima,3,Medical,Research & Development,Healthcare Representative,4,13734,0.47349142948281686,18,0,98,313,7192,No,Travel_Rarely,3,3,6,4,2,3,3,12,3,21,7,Funcionário estabelecido,7,1,0,1,80
259,No,52,Maduro,Male,Married,Y,1,Muito próxima,4,Life Sciences,Research & Development,Manager,5,19999,0.3251628227669887,14,1,65,699,5678,No,Travel_Rarely,2,3,5,3,3,1,3,10,0,34,33,Veterano,18,11,9,1,80
260,No,27,Jovem,Female,Single,Y,9,Próxima,3,Medical,Research & Development,Research Scientist,1,2279,2.853414345114966,16,0,99,894,11781,No,Travel_Rarely,3,3,2,4,2,4,2,12,1,7,7,Funcionário estabelecido,7,0,3,1,80
261,Yes,35,Adulto,Male,Married,Y,23,Muito distantew,2,Life Sciences,Research & Development,Manufacturing Director,2,5916,1.099210833758791,13,0,50,556,15497,Yes,Travel_Rarely,2,3,1,2,3,1,3,9,3,8,1,Recém contratado,0,0,1,1,80
262,No,43,Adulto,Male,Divorced,Y,7,Próxima,3,Medical,Research & Development,Research Scientist,1,2089,3.1129398240866477,14,3,37,1344,5228,No,Non-Travel,4,3,3,4,4,4,4,16,4,7,5,Funcionário estabelecido,4,2,2,1,80
264,No,45,Maduro,Male,Married,Y,2,Muito próxima,2,Medical,Research & Development,Manager,4,16792,0.3872636548664249,23,1,65,1195,20462,No,Non-Travel,2,4,1,1,4,4,3,12,9,22,20,Veterano,8,11,8,1,80
267,No,37,Adulto,Male,Married,Y,21,Muito distantew,3,Life Sciences,Research & Development,Research Scientist,1,3564,1.8246159631080268,12,1,65,290,22977,Yes,Travel_Rarely,4,3,3,2,1,1,2,6,1,8,8,Funcionário estabelecido,7,1,7,1,80
269,No,35,Adulto,Female,Single,Y,2,Muito próxima,3,Medical,Research & Development,Laboratory Technician,2,4425,1.4695889926592107,11,0,37,138,15986,No,Travel_Frequently,3,3,5,2,2,4,3,11,5,10,6,Funcionário estabelecido,2,1,2,1,80
270,No,42,Adulto,Female,Divorced,Y,21,Muito distantew,2,Medical,Research & Development,Manufacturing Director,2,5265,1.2351246519500487,16,1,36,926,16439,No,Non-Travel,3,3,5,3,3,2,3,11,2,11,5,Funcionário estabelecido,3,0,2,1,80
271,No,38,Adulto,Male,Married,Y,2,Muito próxima,4,Life Sciences,Research & Development,Manufacturing Director,2,6553,0.992359422023044,14,0,88,1261,7259,No,Travel_Rarely,3,3,3,4,3,2,3,12,9,14,1,Recém contratado,0,0,0,1,80
273,No,38,Adulto,Male,Married,Y,29,Muito distantew,3,Technical Degree,Research & Development,Manufacturing Director,2,6261,1.0386409986451057,18,1,54,1084,4185,No,Travel_Rarely,3,3,3,4,4,1,1,10,3,9,7,Funcionário estabelecido,7,1,7,1,80
274,No,27,Jovem,Male,Married,Y,1,Muito próxima,1,Technical Degree,Research & Development,Manufacturing Director,2,4298,1.5130133300411837,19,1,60,472,9679,No,Travel_Frequently,2,3,1,3,1,3,3,10,5,6,2,Inicio de carreira,2,2,0,1,80
275,No,49,Maduro,Male,Divorced,Y,18,Distante,4,Life Sciences,Research & Development,Manufacturing Director,2,6804,0.9557512187708711,15,2,92,1002,23793,Yes,Non-Travel,3,3,0,4,4,1,3,12,1,7,7,Funcionário estabelecido,7,1,7,1,80
277,No,34,Adulto,Male,Divorced,Y,10,Próxima,4,Medical,Research & Development,Research Scientist,1,3815,1.7045691461381407,17,1,43,878,5972,Yes,Travel_Frequently,3,3,4,4,3,4,4,15,1,5,5,Funcionário estabelecido,3,2,0,1,80
281,No,40,Adulto,Male,Married,Y,19,Distante,2,Medical,Research & Development,Laboratory Technician,2,2741,2.372466724741703,15,1,99,905,16523,Yes,Travel_Rarely,3,3,2,3,4,3,4,14,8,15,7,Funcionário estabelecido,2,3,7,1,80
282,Yes,38,Adulto,Male,Married,Y,29,Muito distantew,1,Medical,Research & Development,Healthcare Representative,2,6673,0.9745139056671672,19,0,70,1180,11354,Yes,Travel_Rarely,3,3,2,2,1,2,3,8,7,17,1,Recém contratado,0,0,0,1,80
283,Yes,29,Jovem,Female,Married,Y,27,Muito distantew,3,Marketing,Sales,Sales Executive,3,7639,0.8512804414867139,22,3,35,121,24525,No,Travel_Rarely,3,4,3,2,4,4,2,12,1,10,10,Experiente,4,1,9,1,80
284,No,22,Jovem,Male,Divorced,Y,5,Muito próxima,3,Life Sciences,Research & Development,Research Scientist,1,2328,2.7933553662014634,16,1,60,1136,12392,Yes,Travel_Rarely,4,3,2,4,2,1,2,9,1,4,4,Inicio de carreira,2,2,2,1,80
